"codigoEmpLobby","empresaLobby","codigoActivo","activo","tipoActivo","codigoAudiencia"
"768897913r","pagina v spa","fce575667c11f72cf053b0ca0ed3b75f","ANA LUCIA MORENO SWITT MORENO SWITT","Gestor","mu2994084901"
"76252823r","Centro de estudio y desarrollo Social","98bce492c150b596031169559d8d8d6a","María Eugenia Pino Reyes","Gestor","ak0044095791"
"764916573r","Quecall Informática","9777cead0452f4de5234ba0f5a5e56ad","Marisol Valenzuela Chandía","Gestor","aj0014088381"
"816235006r","FUNDACION EDUCACIONAL NIDO DE AGUILAS","fde4d402349d7bbe8c8ff40d06eefbe7","PEDRO MATAMALA","Gestor","al0034089941"
"104943837r","Inmobiliaria L&L Limitada","77e9440502fb448cd02ef39daef1ba32","Gerardo José Larrain Sartorius","Gestor","aw0044058361"
"651685656r","Fundación Drews","a2310df59f24e6e6aacac4c2554493ac","CARLOS DREWS RUBILAR","Gestor","mu1734104031"
"650761065r","Asociación gremial de Agricultores Indígenas Nuevo Amanecer de Antofagasta","1e25f45b16db70ddc09f9c199aaf79c1","Daniel Viza Garcia","Gestor","aq0014061461"
"764559614r","GLOBAL TRADER SPA","f07012bab8bfb212fe9b89089d8ae47b","Benjamin Soto Ojeda","Gestor","ab0154099341"
"769109943r","Conviccion digital","cfcfcfc6f60603eec0abba3b5239853d","Eduardo Renán Ruiz Retamal","Gestor","ao0254064291"
"769205098r","Sociedad Logistica del Norte SPA","6af0acdedd6d4101756dfcb9706ce3d0","Jacob Elias Vega Ferrada","Gestor","ar0064093171"
"769205098r","Sociedad Logistica del Norte SPA","89cd0e8285914ae91d8bddf2958cba15","Mario Venegas Vásquez","Gestor","ar0064093171"
"651539161r","FUNDACION TALITA KUM","ed5c346a1a2948d1c9850f85c7fe175c","CONSTANZA MAGALY NILO MORALES","Lobista","ak0044046891"
"68954908r","APECO","94bc963782587dd4ea878ccb1882e1a7","LinaCelestina ArrietaHerrera","Gestor","aw0034056911"
"707162007r","Club Deportivo Sokol Yugoeslavo","1b3ab3d91f892ac2ccff629a29490fa1","patricio raul hernandez bonacich","Lobista","mu2394077751"
"761439073r","Minera Coro Chile","27572e7e26825bf1e10f59cd8a650172","Ana Maria Tapia","Gestor","as0044057721"
"761439073r","Minera Coro Chile","27572e7e26825bf1e10f59cd8a650172","Ana Maria Tapia","Gestor","aw0024082841"
"76312388kr","Sociedad Minera 3H Ltda","1d73865d59777ff08f8e1f825aa8df75","Eugenio Ramirez Cifuentes","Gestor","as0014102821"
"76312388kr","Sociedad Minera 3H Ltda","2de3c091ec217f6e1c1b78d1ef94499f","Miguel Yáñez Zerene","Gestor","as0014102821"
"76312388kr","Sociedad Minera 3H Ltda","2de3c091ec217f6e1c1b78d1ef94499f","Miguel Yáñez Zerene","Gestor","aw0044107461"
"76312388kr","Sociedad Minera 3H Ltda","d81dd905c92c9090e3c1f4d582c59e53","Juan Enrique Rassmuss Raier","Gestor","as0014102821"
"763605779r","Alfapeople SPA","b0f27fd879af4976a410d77dd14aa289","Nicole Salinas Contreras","Gestor","ao0034094461"
"763605779r","Alfapeople SPA","b0f27fd879af4976a410d77dd14aa289","Nicole Salinas Contreras","Gestor","mu2284104191"
"798684205r","Instituto Profesional Projazz S.A.","cd5e67d38b94bd6007e0989337c16e57","George Abufhele","Gestor","mu2634056001"
"798684205r","Instituto Profesional Projazz S.A.","f3d2661902a8511f77539807dd724145","Francesca Sisto","Gestor","mu2634056001"
"967795003r","Mercado Mayorista de Santiago","d32c9a41d5707bcd5441748229762c55","Esteban Sepulveda Montiglio","Gestor","aw0044067541"
"761859048r","Empresa Constructora Alborada Limitada","e6b4a785b389f732ba0c321fad7c3af8","Juan Carlos Osorio Johannsen","Gestor","ap0014052971"
"76455633kr","Inmobiliaria y Constructora Manantial LTDA","73f54beab863934d1567b5dfcc006d51","Cristobal Fernandez","Gestor","mu0574074551"
"765954975r","VISALMED VIDA Y SALUD LIMITADA","1d226af5bfab77528471a93c2e34011c","Romina Nataly Yáñez Contreras","Gestor","ao0114062991"
"765954975r","VISALMED VIDA Y SALUD LIMITADA","00cd01c101230cea808a1f08025a7a54","Eva Karina Sanhueza Cabrera","Gestor","ao0034088041"
"787134203r","SERVICIOS MEDICOS HORIZONTE S A","dc047e61c64312eae4e5dc97a42fed02","Guillermo Esteban Montenegro Taivo","Lobista","ao0034096681"
"797113808r","INGENIERIA DE PROYECTOS Y ASESORIAS LIMITADA","f5425c7041270f17f2c1718e1bb8b539","Jorge Armando Millalen Friz","Gestor","am0104112441"
"76621200kr","Ecofos Spa","aa9dcc405d859fe54a38c55212ded224","Sergio Pavon Ebensperger","Lobista","ah0104065121"
"77553480kr","ASESORÍAS Y CONSTRUCCIONES NAVALES LIMITADA","9a7dc403d4d685485c59bb5e901b8a95","Jorge Diaz","Lobista","ae0074069361"
"77553480kr","ASESORÍAS Y CONSTRUCCIONES NAVALES LIMITADA","2964a5e96bad0dcb5f76389c5462c249","Javier Tapia","Lobista","ae0074069361"
"52862108r","Capacitaciones y Tecnologias Ltda","db6ce909b6cf06757b4cc64d0cc7d23f","Eugenio Rojas Arevalo","Gestor","ad0064109161"
"52862108r","Capacitaciones y Tecnologias Ltda","db6ce909b6cf06757b4cc64d0cc7d23f","Eugenio Rojas Arevalo","Gestor","al0074105801"
"762536412r","bicicletas publicas de santiago spa","08ef8611a48097d75b771f94fdd88d03","Cecilia Buccioni Celume","Lobista","mu3414072521"
"764219317r","MM-AC Arquitectos Consultores","04e06930debbc0ea4c37049eb1c41a49","MAURICIO EDUARDO MENDEZ BUSTOS","Lobista","ao0014064801"
"764898796r","Empresas Tierra de Chile SpA","c7f6704caec2be779dedd868de0b784a","Elias Basilio Rabah Muñoz","Gestor","ah0044086961"
"832106003r","Masprot SC e I Ltda.","244f5347d7867bcc7e9738d1df6a95e0","Doris Quintana","Gestor","ao0054063331"
"651175747r","Corporacion Educacional Comewealth School Central","06ed5be37a2c79b672f0debb898efc2d","Marcelo Cristian Guajardo Vera","Gestor","aj0114104961"
"651175747r","Corporacion Educacional Comewealth School Central","a4684ced1cc71e1a7587cedbdf1b87b3","Elisa Gonzalez Vera","Lobista","aj0114104961"
"760864285r","acuiestudio spa","e278703b495e45dff2aec57fb9f1cbcf","Paolo Francisco Trejo Carmona","Gestor","ah0024075451"
"760864285r","acuiestudio spa","48cbbe6575224e8754bd577057fcbce0","JOSE MIGUEL BURGOS GONZALEZ","Gestor","ah0024112121"
"760864285r","acuiestudio spa","48cbbe6575224e8754bd577057fcbce0","JOSE MIGUEL BURGOS GONZALEZ","Gestor","ah0104066801"
"762853043r","ACN Consulting","2eec8ecc34b7424ea9fb223e40530bda","Gricel Silva","Gestor","ae0064108881"
"762853043r","ACN Consulting","fd31f2259c877b9ee3f61343c818517a","Elena Isabel Meriño Rodríguez","Gestor","ae0064108881"
"762853043r","ACN Consulting","ab418b24a52442fc8618a1a09ebfea44","felipe fuentealba","Gestor","an0014111481"
"79527880kr","Miguel Nenadovich y Cia Ltda -MN INGENIEROS LTDA-","53b6be42068aae1f6431b0095c60fe97","JORGE RAMON ASTETE MELENDEZ","Lobista","am0074086881"
"651675243r","Fundación Cultura a Escena","e206c349e04b2ced991b174b744cb182","Karime Silvana Chandia Camps","Lobista","bc0014067751"
"657460001r","Corporación Instituto de Ecología y Biodiversidad","b01edcee56d3afe2ab9820c465cb0d58","Eduardo Barros González","Gestor","ah0114058981"
"775666307r","SOCIEDAD PRESTADORA DE SERVICIOS MEDIO AMBIENTALES LTDA","868fbdc6d1eecfea3d9959d185d42b19","Martina del carmen antileo painmilla","Lobista","mu2994066691"
"775666307r","SOCIEDAD PRESTADORA DE SERVICIOS MEDIO AMBIENTALES LTDA","8fcc30b3998456aa8811eea81d4e8f4e","Gregorio Gonzalez Mardonez","Lobista","mu2994066691"
"194574444r","NA","3d2b703c3396863f941f228fc2c145ba","Fernando Eugenio Molina Matta","Gestor","aw0034107631"
"74024017r","Corporacion Prodel","c39f5322a41a413b2ea20ae306d9f098","Guillermo Montecinos No informado","Gestor","ak0044051221"
"760439452r","Constructora MG E.I.R.L.","efa6e28eb9db9b040099c702472923d4","Mauricio Gutierrez","Gestor","ap0114088691"
"760439452r","Constructora MG E.I.R.L.","0c5431fd436c9b8b09723492e1de261c","Loretto Zúñiga Ferriere","Gestor","ap0114088691"
"765809169r","AR ESCONDIDO SPA","1f6fc1e8b4f7f29ad7db078791faba67","Claudia Poblete Avendaño","Gestor","aw0044068041"
"770047870r","Virago Capacitaciones SPA","e62fc6fb401e87251941bf8182290143","David Vera Garcia","Gestor","mu2334057441"
"760170011r","OSESA SPA","d06046381bc9f5af89ae9a465e7cf20e","CAMLIB RIVAS RAMOS","Lobista","ak0064094321"
"760170011r","OSESA SPA","e5920dea014d7099a21fa96e60deeaf2","VERONICA VELASQUEZ GARCIA","Lobista","ak0064094321"
"760170011r","OSESA SPA","10cf896b7a02e1c0ee6452563091220c","Claudina Manqui Carreño","Lobista","ak0064094321"
"76028873kr","Enerbosch SA","9ca4ba2135bd2741df6ce01760547b0f","Santiago Ugarte","Gestor","aw0044066451"
"768709971r","Ninhue Desarrollo Inmobiliario SpA","cbf88fd992d4c77603c631cfac284b61","Fernando Angel Avelino Fondon Rojas","Gestor","mu0144083601"
"764960084r","Constructora Camilo Reyes","b831aa0c7254d130c10e4eb12d65a355","CAMILO REYES LOPEZ","Lobista","ap0014062341"
"767532202r","INMOBILIARIA OLAS S.A.","331e830270427181ae8364da8dc52599","oscar martinez cabello","Gestor","ab0154102801"
"767532202r","INMOBILIARIA OLAS S.A.","331e830270427181ae8364da8dc52599","oscar martinez cabello","Gestor","am0114070551"
"770028647r","Sociedad comercial Freymuth e hijos Ltda.","a45ca3109547e554316c111bb9b61f87","Pablo Andres Freymuth Riquelme","Gestor","an0014101271"
"76193810kr","Dimerco Comercial S.A","4c715923d9b0e4dc4001a6b393751c86","Nicolás Eduardo Valenzuela Vargas","Gestor","mu2874062871"
"762665190r","Inversiones baquedano","33bd0afa2a56954e7f93c4a8c0748de8","ivan rosales","Gestor","mu0824072261"
"763094421r","Inversiones El Parrón S.A.","e99bca0da1c171d68a0473c770062015","Maximiliano Montenegro Peña","Gestor","am0144106381"
"101151905r","Ruta del Maule","150177f275ed18a803eae97140ba0dbf","MarioCarlos BalleriniFigueroa","Gestor","am0144106981"
"141193694r","Empresa Comercial Anzio Spa","e2103a73819398834d1e25bc523fa8d0","enrique oyarzun","Gestor","ap0014056081"
"250393199r","SEVEN PHARMA SPA","9a7a633f58037af5b2592d91144c2cdb","Shyam Kumar Midigudla","Gestor","ao0054093411"
"510725409r","Sociedad Legal Minera NX Uno de Peine","8c14770a67571a1c9b398341988ce09d","Francisco Javier Errázuriz","Gestor","aw0044058921"
"520042687r","AV Construcciones","10ea14c8929e6aec8162f3e0ba9a1535","Arturo Antonio Villalón Chacón","Lobista","mu0674062251"
"520042687r","AV Construcciones","10ea14c8929e6aec8162f3e0ba9a1535","Arturo Antonio Villalón Chacón","Lobista","mu1264090511"
"590324205r","Rio Tinto Mining and Exploration Limited","15dd69be688acf0a54cbfa0f71115c3b","Cristian Jaure","Gestor","as0014099691"
"590324205r","Rio Tinto Mining and Exploration Limited","15dd69be688acf0a54cbfa0f71115c3b","Cristian Jaure","Gestor","as0014099701"
"590435406r","Merck Sharp and Dohme IA LLC","9a7e101d087bca9b379aad734bfd308e","Pilar Orellana","Gestor","ao0014065841"
"590463205r","BNP Paribas","f0a1ffb08e561890b9e7296e9b69c3aa","Andres Rochette Garmendia","Gestor","am0144107841"
"590463205r","BNP Paribas","f0a1ffb08e561890b9e7296e9b69c3aa","Andres Rochette Garmendia","Gestor","au0014105481"
"590463205r","BNP Paribas","98f21e18def2b67607d2ca71a7f1e0e3","Jean-Baptiste Frin","Gestor","am0144107841"
"590496804r","Mastercard International","1a5d07b73c952c80142c109628cf7235","Patricio  Sandoval Villar","Gestor","nr00313021"
"590496804r","Mastercard International","3d00f0ba7f0c2d7b25230c9bfe77ce9c","Gerardo Urra ","Gestor","nr00313021"
"590496804r","Mastercard International","251024ecb6b4c0d4c3fa2f9b79d392e6","Raúl Gómez","Gestor","nr00313021"
"590593400r","OHL, S.A. Agencia en Chile","ddaadcfa8412fc8190cde6311f976a6a","Roberto Durán De La Fuente","Gestor","as0014067801"
"591129309r","Lenovo Agencia en Chile","78e787a99d405a9b367e380f80dd18ab","Oscar Eduardo Adofacci Prado","Gestor","ao0224060001"
"591129309r","Lenovo Agencia en Chile","78e787a99d405a9b367e380f80dd18ab","Oscar Eduardo Adofacci Prado","Gestor","ao0234063221"
"591603507r","Copcisa sa agencia en Chile","93e912115c703d6637b62d3651bbc6ca","Augusto ARANCIBIA","Gestor","am0104087711"
"591603507r","Copcisa sa agencia en Chile","aef5d263cd820afaf2a5aeb548ebb06e","Manuel Carrasco Castro","Gestor","am0104087711"
"592035006r","CHINA CONSTRUCTION BANK, AGENCIA EN CHILE","7e93375488b2cadcdda9228be68f05fe","Patricio Monsalve ","Gestor","nr00312871"
"592035006r","CHINA CONSTRUCTION BANK, AGENCIA EN CHILE","fec1639699ca700043e3c7809f894355","Alberto Yastremiz ","Gestor","nr00312871"
"592035006r","CHINA CONSTRUCTION BANK, AGENCIA EN CHILE","7917099b1c17c08288b45f67c12172b4","Pu Zhang ","Gestor","nr00312871"
"609100001r","Museo de Arte Contemporàneo","246ff9e80fd972943db02da2367790cb","Diego Morata","Gestor","au0024056351"
"609100001r","Museo de Arte Contemporàneo","6eaae1fa56e02da6a21e98cdebd5286a","Ma Loreto López","Lobista","ar0034102611"
"609100478r","UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION","3c35a43b455ba9a562b76f1b912a8dfd","UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION No informado","Lobista","un0114093771"
"610080006r","SERVICIO NACIONAL DE MENORES","657a1bf312defc9fc821059b73e0b383","ENRIQUE TAPIA SEPULVEDA","Gestor","ak0044101541"
"616078003r","servicio salud aysen","170b57ec2c7c98ea085b837a9a8f7e8c","Cristian Oyarzo Guenuman","Lobista","aw0044057491"
"617030004r","Empresa Nacional de Minería","812d63052c938f9a196173ab30484101","Placido Avila Castro","Gestor","am0064105261"
"61704000kr","CODELCO CHILE DIVISION MINISTRO HALES","bff0b45f1c0899ae5d9c2e2244ab0bef","VICTOR HUGO VILLEGAS BONE","Gestor","ae0074067351"
"61704000kr","CODELCO CHILE DIVISION MINISTRO HALES","11ee0465bd8f6c87a7691a2a9424dabb","Alejo Gutierrez Viñuales","Gestor","as0044087401"
"61704000kr","CODELCO CHILE DIVISION MINISTRO HALES","ce27321eb482ba7137293706657ce17a","Pamela Samame","Gestor","aw0044071571"
"618080005r","Aguas Andinas S.A.","17ef444822bd26491cae4527bf871969","DAVID DUVERRAN","Gestor","mu1204060861"
"618080005r","Aguas Andinas S.A.","6094203e1b111d58ceaf59271724cd6e","Gustavo Ramirez","Gestor","mu2574057621"
"618080005r","Aguas Andinas S.A.","1208df8f3e980adf8681bfdcad560f84","Cristian Diaz Navarro","Gestor","mu2574057621"
"618080005r","Aguas Andinas S.A.","efdf70ab04ed7466f69d19bf0351703b","Christian Esquivel","Gestor","mu1204049281"
"619457005r","EMPRESA PORTUARIA ARICA","bc7e0830796e6e06e66d8a0fcd989d75","Rodrigo Pinto Astudillo","Gestor","ap0014080141"
"619527003r","Empresa Portuaria Valparaíso","db1e7491815acbe7f22269812593d3ab","FRANCO Gandolfo","Gestor","ar0064106451"
"619527003r","Empresa Portuaria Valparaíso","db1e7491815acbe7f22269812593d3ab","FRANCO Gandolfo","Gestor","aw0044103361"
"650080939r","ASOCIACIÓN CHILENA DE CASINOS DE JUEGOS AG.","f42ed8521e19cd7c954aeff269cf8377","RODRIGO GUIÑEZ SAAVEDRA","Gestor","ab0134066111"
"650181492r","ASOCIACION REGIONAL DE CANALES DE TELEVISIÓN ABIERTA - ARCATEL","f4551bc4596a761342e3d5cbe3cd4b70","Rodrigo Antonio Moreno Moreno","Gestor","ae0014059331"
