"codigoActivo","activo","uriEmpLobby","codigoEmpLobby","empresaLobby","codigoAudiencia","codigoRepresentado","representado","giroRepresentado"
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084246201","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084253181","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084278651","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084235231","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084236101","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084236121","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084236131","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle","http://datos.infolobby.cl/infolobby/entidad/789585105r","789585105r","Inmobiliaria Acacios Limitada","ap0084238021","6a46375fb6431e47a9436a8b7d96bb02","Mario Francisco de Paula Donoso Tagle",
"6d266f4e4624e22f7fb4ac714bc2ebd9","Raúl Eduardo Arteaga Montesinos","http://datos.infolobby.cl/infolobby/entidad/965798005r","965798005r","Empresa de Servicios Sanitarios de Los Lagos S.A.","aw0034276591","6d266f4e4624e22f7fb4ac714bc2ebd9","Raúl Eduardo Arteaga Montesinos",
"7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño","http://datos.infolobby.cl/infolobby/entidad/764797507r","764797507r","Servicios y Productos Educativos Crisol Ltda.","aj0014275801","7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño",
"7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño","http://datos.infolobby.cl/infolobby/entidad/764797507r","764797507r","Servicios y Productos Educativos Crisol Ltda.","mu0534271711","7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño",
"7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño","http://datos.infolobby.cl/infolobby/entidad/764797507r","764797507r","Servicios y Productos Educativos Crisol Ltda.","mu0834275701","7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño",
"7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño","http://datos.infolobby.cl/infolobby/entidad/764797507r","764797507r","Servicios y Productos Educativos Crisol Ltda.","mu1054277551","7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño",
"7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño","http://datos.infolobby.cl/infolobby/entidad/764797507r","764797507r","Servicios y Productos Educativos Crisol Ltda.","mu0684291311","7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño",
"7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño","http://datos.infolobby.cl/infolobby/entidad/764797507r","764797507r","Servicios y Productos Educativos Crisol Ltda.","mu1314288301","7edc9fd6d2921e3427535ef2f4c92ba8","Felipe Poblete Ormeño",
"8287de162fa8f169bd79064108dcd0e9","KAREN ELENA SCHUMACHER VERDUGO","http://datos.infolobby.cl/infolobby/entidad/650615883r","650615883r","Asociación Crea","mu2934368771","8287de162fa8f169bd79064108dcd0e9","KAREN ELENA SCHUMACHER VERDUGO",
"851beef94206d154388acdcac75d732e","Marcelo Francisco Zuñiga lopez","http://datos.infolobby.cl/infolobby/entidad/763301060r","763301060r","CONSTRUCTORA E INMOBILIARIA SANTA MARIA","mu2004256441","851beef94206d154388acdcac75d732e","Marcelo Francisco Zuñiga lopez",
"86f44bdcce3aa42f02ac6ab678a432bf","Victor Ramirez Figueroa","http://datos.infolobby.cl/infolobby/entidad/767414501r","767414501r","TRATACAL S.A","aw0044288131","86f44bdcce3aa42f02ac6ab678a432bf","Victor Ramirez Figueroa",
"892e39f8ffc43f5e3c58b1bf6fe9da71","Rodrigo Benítez Ureta","http://datos.infolobby.cl/infolobby/entidad/765197473r","765197473r","Sociedad Austral de Transmisión Troncal","aw0024274701","892e39f8ffc43f5e3c58b1bf6fe9da71","Rodrigo Benítez Ureta",
"911e2eb1d7ddb76d9243c5cab261fcf4","Asmeri Soledad Landero López","http://datos.infolobby.cl/infolobby/entidad/825080007r","825080007r","Asociacion de canalistas del Canal Quillon","ap0014259751","911e2eb1d7ddb76d9243c5cab261fcf4","Asmeri Soledad Landero López",
"93f62236a16d468970aca931da2546e5","Antonio Ros","http://datos.infolobby.cl/infolobby/entidad/762578131r","762578131r","GRENEGRI RENOVABLE","aw0044284331","4cbf18d8fc858d4f5e3f5100794c2738","Betsabé Ortega Pavez",
"94352f79d34ed2354cdd34c193e56e29","Alvaro Bustamante","http://datos.infolobby.cl/infolobby/entidad/995749203r","995749203r","Golden Clean S.A.","ao0074250001","94352f79d34ed2354cdd34c193e56e29","Alvaro Bustamante",
"945ec4297e1c1c786915f358f4775e94","´Guillermo Ponce Miguel","http://datos.infolobby.cl/infolobby/entidad/78452650kr","78452650kr","VTR","ah0014284281","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"945ec4297e1c1c786915f358f4775e94","´Guillermo Ponce Miguel","http://datos.infolobby.cl/infolobby/entidad/78452650kr","78452650kr","VTR","ae0014343591","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"94683780b13c1c4cded7ebd8b0529a5a","ROBERTO MUÑOZ","http://datos.infolobby.cl/infolobby/entidad/760861480r","760861480r","Telefonica Chile Servicios Corporativos Limitada","an0014259721","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"94683780b13c1c4cded7ebd8b0529a5a","ROBERTO MUÑOZ","http://datos.infolobby.cl/infolobby/entidad/760861480r","760861480r","Telefonica Chile Servicios Corporativos Limitada","ah0014284281","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"94683780b13c1c4cded7ebd8b0529a5a","ROBERTO MUÑOZ","http://datos.infolobby.cl/infolobby/entidad/760861480r","760861480r","Telefonica Chile Servicios Corporativos Limitada","ae0014343591","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"a1346daeed8cfec1d36483958f05656e","RODRIGO GARCIA GONZALEZ","http://datos.infolobby.cl/infolobby/entidad/765289394r","765289394r","CONSTRUCTORA","mu2534329241","a1346daeed8cfec1d36483958f05656e","RODRIGO GARCIA GONZALEZ",
"a16292b96a9a62878e352405a0055830","Winston Alburquenque","http://datos.infolobby.cl/infolobby/entidad/913370007r","913370007r","Cemento Polpaico S.A.","am0064253611","a16292b96a9a62878e352405a0055830","Winston Alburquenque",
"a2483600c592ea867a63d594bc72b050","Hernán Herrera Russell","http://datos.infolobby.cl/infolobby/entidad/717787005r","717787005r","Corporación Nacional de Colegios Particulares / CONACEP A.G.","aj0114254931","a2483600c592ea867a63d594bc72b050","Hernán Herrera Russell",
"a2483600c592ea867a63d594bc72b050","Hernán Herrera Russell","http://datos.infolobby.cl/infolobby/entidad/717787005r","717787005r","Corporación Nacional de Colegios Particulares / CONACEP A.G.","aj0114237021","a2483600c592ea867a63d594bc72b050","Hernán Herrera Russell",
"a7b70271868f387f9b35c20bb6917a93","Daniela Fernanda Rivas Yáñez","http://datos.infolobby.cl/infolobby/entidad/760034746r","760034746r","GISOC","ah0084309721","a7b70271868f387f9b35c20bb6917a93","Daniela Fernanda Rivas Yáñez",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224276541","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224283331","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224283351","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224283361","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224232191","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224232201","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín","http://datos.infolobby.cl/infolobby/entidad/77995210kr","77995210kr","Asesorías en Acuicultura ltda","ad0224232211","aa28155c0a54ce7be80781cb8bad89fd","Marcelo Campos Larraín",
"ab8938137905682994ba45a02cd2c63b","Max Aguilar Belmar","http://datos.infolobby.cl/infolobby/entidad/616069004r","616069004r","Servicio de Salud Maule","ao0014274671","737232027c4a551299566a98763978ac","ASTALDI SUCURSAL CHILE No informado",
"abc20107ffcec95c2a981318720a4298","Antonio Buchi Buc","http://datos.infolobby.cl/infolobby/entidad/925800007r","925800007r","Entel S.A.","an0014259721","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"abc20107ffcec95c2a981318720a4298","Antonio Buchi Buc","http://datos.infolobby.cl/infolobby/entidad/925800007r","925800007r","Entel S.A.","ah0014284281","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"abc20107ffcec95c2a981318720a4298","Antonio Buchi Buc","http://datos.infolobby.cl/infolobby/entidad/925800007r","925800007r","Entel S.A.","ae0014343591","61fbabfec80779056dfc200e6a3ae129","ASOCIACION CHILENA DE TELEFONIA MOVIL No informado",
"ac36d90bfe5b9cf18d2cbaa5a9e17891","Mitzi Badilla Toutin","http://datos.infolobby.cl/infolobby/entidad/770670179r","770670179r","NUEVA VIDA SPA","ao0064263901","ac36d90bfe5b9cf18d2cbaa5a9e17891","Mitzi Badilla Toutin",
"b3c4f89eb5946ae5300703d7a46fe901","Gonzalo Patricio Menichetti Tassara","http://datos.infolobby.cl/infolobby/entidad/107458131r","107458131r","Grupo Patio","mu1444249251","b3c4f89eb5946ae5300703d7a46fe901","Gonzalo Patricio Menichetti Tassara",
"b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel","http://datos.infolobby.cl/infolobby/entidad/795784004r","795784004r","ARMAS","ap0014254501","b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel",
"b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel","http://datos.infolobby.cl/infolobby/entidad/795784004r","795784004r","ARMAS","ae0014276321","b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel",
"b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel","http://datos.infolobby.cl/infolobby/entidad/795784004r","795784004r","ARMAS","ap0014265921","b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel",
"b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel","http://datos.infolobby.cl/infolobby/entidad/795784004r","795784004r","ARMAS","ap0014232221","b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel",
"b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel","http://datos.infolobby.cl/infolobby/entidad/795784004r","795784004r","ARMAS","ap0054232271","b73209e1a5e32716f91ad4619be5be53","Cristian Andrés Armas Morel",
"b7f70bc6a294bb32837f17061d093570","Alejandro Franco Magni Ortega","http://datos.infolobby.cl/infolobby/entidad/96845630kr","96845630kr","Inmobiliaria Lo Aguirre","ap0014279611","b7f70bc6a294bb32837f17061d093570","Alejandro Franco Magni Ortega",
"bc7e0830796e6e06e66d8a0fcd989d75","Rodrigo Pinto Astudillo","http://datos.infolobby.cl/infolobby/entidad/619457005r","619457005r","EMPRESA PORTUARIA ARICA","ae0074278121","9c837a5565b3d6f8fba22ebefba3b290","empresa portuaria arica No informado",
"bd6f0d779671eb458793afeab5f5e0d8","Carolina Fuensalida Merino","http://datos.infolobby.cl/infolobby/entidad/763420485r","763420485r","Asesorías Fuensalida y del Valle Limitada","ae0064272961","48f609cd291de0478469dc2e43b06f8a","Claudio Fischer Llop No informado",
"bd6f0d779671eb458793afeab5f5e0d8","Carolina Fuensalida Merino","http://datos.infolobby.cl/infolobby/entidad/763420485r","763420485r","Asesorías Fuensalida y del Valle Limitada","ae0064230181","48f609cd291de0478469dc2e43b06f8a","Claudio Fischer Llop No informado",
"bd6f0d779671eb458793afeab5f5e0d8","Carolina Fuensalida Merino","http://datos.infolobby.cl/infolobby/entidad/763420485r","763420485r","Asesorías Fuensalida y del Valle Limitada","ae0064233731","48f609cd291de0478469dc2e43b06f8a","Claudio Fischer Llop No informado",
"bd6f0d779671eb458793afeab5f5e0d8","Carolina Fuensalida Merino","http://datos.infolobby.cl/infolobby/entidad/763420485r","763420485r","Asesorías Fuensalida y del Valle Limitada","ae0064233781","48f609cd291de0478469dc2e43b06f8a","Claudio Fischer Llop No informado",
"be0e37733ab589ed340f6ce62c47ee67","Ricardo Ivan Maldonado Olivares","http://datos.infolobby.cl/infolobby/entidad/650875095r","650875095r","Confederación Nacional de Trabajadores del Transporte de Chile / CONUTT","an0014281201","be0e37733ab589ed340f6ce62c47ee67","Ricardo Ivan Maldonado Olivares",
"be0e37733ab589ed340f6ce62c47ee67","Ricardo Ivan Maldonado Olivares","http://datos.infolobby.cl/infolobby/entidad/650875095r","650875095r","Confederación Nacional de Trabajadores del Transporte de Chile / CONUTT","al0014298671","be0e37733ab589ed340f6ce62c47ee67","Ricardo Ivan Maldonado Olivares",
"be131481b23d216aa2d3bdb035a11267","Christian Jiménez Zapata","http://datos.infolobby.cl/infolobby/entidad/650894839r","650894839r","Corporación Comunicación Ciudadana","aj0014270051","be131481b23d216aa2d3bdb035a11267","Christian Jiménez Zapata",
"bf2a8a54655599eabc8e774ecac55ee8","Ramón Mendez Cifuentes","http://datos.infolobby.cl/infolobby/entidad/966237503r","966237503r","Sociedad Contractual Minera Copiapo","ad0224276511","bf2a8a54655599eabc8e774ecac55ee8","Ramón Mendez Cifuentes",
"c185bbf0cf3b1e1950891d96694a7de7","Camilo Larraín","http://datos.infolobby.cl/infolobby/entidad/717369009r","717369009r","ANDESS AG","ah0014263121","f8b9382177e715829a575954e1e6621c","ASOCIACION NACIONAL DE EMPRESAS DE SERVICIOS SANITARIOS ANDESS A.G. No informado",
"c185bbf0cf3b1e1950891d96694a7de7","Camilo Larraín","http://datos.infolobby.cl/infolobby/entidad/717369009r","717369009r","ANDESS AG","am0114358621","f8b9382177e715829a575954e1e6621c","ASOCIACION NACIONAL DE EMPRESAS DE SERVICIOS SANITARIOS ANDESS A.G. No informado",
"c363c5e5009f508f61e8d8bb56a09d74","DANIEL OLGUIN","http://datos.infolobby.cl/infolobby/entidad/761438212r","761438212r","Camanchaca Pesca Sur S.A.","aw0024270121","c363c5e5009f508f61e8d8bb56a09d74","DANIEL OLGUIN",
"c3eebd370f344b2ee44408e4ceef91a9","Sergio Illanes","http://datos.infolobby.cl/infolobby/entidad/61704000kr","61704000kr","CODELCO CHILE DIVISION MINISTRO HALES","au0014250241","2870c7dcea0bb0c5f90c3639abede045","Asociación de Consumidores de Energía No regulados A.G. No informado",
"c41c7c53fd3bd997df3ae9e2464abfea","Verónica Fernández Vargas","http://datos.infolobby.cl/infolobby/entidad/765902215r","765902215r","Simco Spa","aw0044253871","c41c7c53fd3bd997df3ae9e2464abfea","Verónica Fernández Vargas",
"c41c7c53fd3bd997df3ae9e2464abfea","Verónica Fernández Vargas","http://datos.infolobby.cl/infolobby/entidad/765902215r","765902215r","Simco Spa","aw0044256141","c41c7c53fd3bd997df3ae9e2464abfea","Verónica Fernández Vargas",
"c41c7c53fd3bd997df3ae9e2464abfea","Verónica Fernández Vargas","http://datos.infolobby.cl/infolobby/entidad/765902215r","765902215r","Simco Spa","aw0044238061","c41c7c53fd3bd997df3ae9e2464abfea","Verónica Fernández Vargas",
"c46f237bec70d53295afaa009927a5c6","Marcela Paz Alday Gutierrez","http://datos.infolobby.cl/infolobby/entidad/76272197kr","76272197kr","Cerro El Plomo S.A.","aw0044232371","51adc53978814cfc41e641c2c3fc0af9","Alto Maipo S.A. No informado",
"c5aeb6017ccd60882182e0a5281f6890","Martín Santa María","http://datos.infolobby.cl/infolobby/entidad/796427701r","796427701r","Guerrero Olivos","aw0034248861","c5aeb6017ccd60882182e0a5281f6890","Martín Santa María",
"c5aeb6017ccd60882182e0a5281f6890","Martín Santa María","http://datos.infolobby.cl/infolobby/entidad/796427701r","796427701r","Guerrero Olivos","ap0014266831","c5aeb6017ccd60882182e0a5281f6890","Martín Santa María",
"c7b543429d8339f22858030a98f2be33","Peter Heinz Muffeler Vergara","http://datos.infolobby.cl/infolobby/entidad/763609421r","763609421r","Casino Luckia S.A.","ae0014281241","c7b543429d8339f22858030a98f2be33","Peter Heinz Muffeler Vergara",
"c9208aa3173c436ded785ad81c5f2951","Hernan Verdugo Scarabello","http://datos.infolobby.cl/infolobby/entidad/768636508r","768636508r","DELOITTE ADVISORY LTDA.","ae0064251001","c9208aa3173c436ded785ad81c5f2951","Hernan Verdugo Scarabello",
"c9208aa3173c436ded785ad81c5f2951","Hernan Verdugo Scarabello","http://datos.infolobby.cl/infolobby/entidad/768636508r","768636508r","DELOITTE ADVISORY LTDA.","ae0064270411","c9208aa3173c436ded785ad81c5f2951","Hernan Verdugo Scarabello",
"ca80bbdb329308223c832e927e8ca717","Camilo Alfonso Rojas Ortega","http://datos.infolobby.cl/infolobby/entidad/655331301r","655331301r","Fundación Un Techo para Chile","ap0014281331","ca80bbdb329308223c832e927e8ca717","Camilo Alfonso Rojas Ortega",
"cb17466c90731142d9a65549a987d64e","Valentina Alejandra Durán Medina","http://datos.infolobby.cl/infolobby/entidad/966893001r","966893001r","Recicladora Ambiental Ltda.","aw0034274311","0bb35790b755e5cea18dc41c13d439a2","Francisco González Contreras",
"cbcf4f083777f4d77d0273c0e7b33d35","Lorenzo Ignacio Miranda Morales","http://datos.infolobby.cl/infolobby/entidad/763605965r","763605965r","Inversiones Manquehue SpA","ap0014271921","cbcf4f083777f4d77d0273c0e7b33d35","Lorenzo Ignacio Miranda Morales",
"cbcf4f083777f4d77d0273c0e7b33d35","Lorenzo Ignacio Miranda Morales","http://datos.infolobby.cl/infolobby/entidad/763605965r","763605965r","Inversiones Manquehue SpA","ap0014271931","cbcf4f083777f4d77d0273c0e7b33d35","Lorenzo Ignacio Miranda Morales",
"cc0ba995d970eba73bcc47fcb9f870bd","fernando javier smith monks","http://datos.infolobby.cl/infolobby/entidad/760404497r","760404497r","agricola growth ltda","an0014246691","cc0ba995d970eba73bcc47fcb9f870bd","fernando javier smith monks",
"cc31752150c582b0eb5a59957c10557f","Bernardita Garin","http://datos.infolobby.cl/infolobby/entidad/83002400kr","83002400kr","Novartis Chile S.A","ao0054274551","cc31752150c582b0eb5a59957c10557f","Bernardita Garin",
"ccf0ece50a8cf9defdd08af0c3b6d51b","Sebastián Alejandro Cortés Bustos","http://datos.infolobby.cl/infolobby/entidad/778562006r","778562006r","Sociedad Contractual Minera Tres Valles","as0014233331","ccf0ece50a8cf9defdd08af0c3b6d51b","Sebastián Alejandro Cortés Bustos",
"cefb2dcc686b32984e2ed04142f54399","Carmen Muñoz Galaz","http://datos.infolobby.cl/infolobby/entidad/650991397r","650991397r","Fundación Escuela Taller Fermín Vivaceta","am0144258161","cefb2dcc686b32984e2ed04142f54399","Carmen Muñoz Galaz",
"d4b7dfb11ec92db9afe1720576adf6bc","MAX ENCINA","http://datos.infolobby.cl/infolobby/entidad/966418605r","966418605r","INMOBILIARIA PY","mu1604255251","d4b7dfb11ec92db9afe1720576adf6bc","MAX ENCINA",
"d9656612e15f18708c186290af0ce2e1","Mitzi Seguel Ortiz","http://datos.infolobby.cl/infolobby/entidad/762823861r","762823861r","Inmobiliaria Cruzero","ap0014255331","de46d9749c991c6cf717273d5e8ebdbf","Inmobiliaria Cruzero No informado",
"d9656612e15f18708c186290af0ce2e1","Mitzi Seguel Ortiz","http://datos.infolobby.cl/infolobby/entidad/762823861r","762823861r","Inmobiliaria Cruzero","ar0064283201","de46d9749c991c6cf717273d5e8ebdbf","Inmobiliaria Cruzero No informado",
"d97fdeda27d15c1acfabdfb7dab28bff","FAVIO DAVID SALGUERO IPINZA","http://datos.infolobby.cl/infolobby/entidad/76048251kr","76048251kr","Constructora OVAL","mu2124358361","d97fdeda27d15c1acfabdfb7dab28bff","FAVIO DAVID SALGUERO IPINZA",
"da49efcd59b10ebd98a9b59d24dcc0a9","Leopoldo Gonzalez Muñoz","http://datos.infolobby.cl/infolobby/entidad/762310554r","762310554r","Ciclo S.A.","aw0044358741","da49efcd59b10ebd98a9b59d24dcc0a9","Leopoldo Gonzalez Muñoz",
"da82d425d0b6ae47efcf61c4538fae1a","Marcelo Pino","http://datos.infolobby.cl/infolobby/entidad/99535120kr","99535120kr","HUAWEI","ah0014284131","da82d425d0b6ae47efcf61c4538fae1a","Marcelo Pino",
"da82d425d0b6ae47efcf61c4538fae1a","Marcelo Pino","http://datos.infolobby.cl/infolobby/entidad/99535120kr","99535120kr","HUAWEI","an0024266671","da82d425d0b6ae47efcf61c4538fae1a","Marcelo Pino",
